orf	med	prey	homo	ppi	interaction	D	M	R	type_para
YKR075C	7.08605746626657	YKR075C	0	0	0	5.64757067167755	6.21136075074483	0.56379007906728	wgd
YKR077W	11.2171165990023	YKR077W	0	0	0	5.73602302612673	5.84059163556743	0.104568609440699	wgd
YKR080W	15.5252471793702	YKR080W	2	1	1	6.99756339565488	8.54743054907157	1.5498671534167	ssd
YKR083C	9.4444667325672	YKR083C	3	0	0	3.02405544462416	2.60165611094695	-0.422399333677215	S
YKR084C	7.01671150076873	YKR084C	0	0	0	4.57473126266284	4.1532216559844	-0.421509606678439	wgd
YKR085C	6.79248125036058	YKR085C	0	0	0	5.85987266978483	5.78350903885003	-0.0763636309347966	S
YKR087C	12.2396492351506	YKR087C	1	0	0	5.07975356407454	6.0617697184028	0.982016154328258	S
YKR088C	11.4629472436099	YKR088C	0	0	0	5.84204102661434	5.65507700338248	-0.186964023231861	S
YKR091W	11.1881398132819	YKR091W	0	0	0	3.52049768158917	4.2668914601554	0.746393778566222	wgd
YKR092C	6.9594316186373	YKR092C	0	0	0	5.93627515864085	4.34093962755357	-1.59533553108728	ssd
YKR093W	6.95971101216753	YKR093W	0	0	0	5.0175611891453	2.67991917497906	-2.33764201416624	S
YKR095W-A	11.8759369352724	YKR095W-A	2	0	0	5.1966306482054	4.54270379224349	-0.653926855961911	S
YKR097W	13.4574389414534	YKR097W	2	1	1	0.776904935324964	5.10688847516704	4.32998353984207	S
YKR098C	6.67905085372042	YKR098C	0	0	0	4.57473126266284	5.19223757175686	0.617506309094011	ssd_wgd
YKR099W	11.8188011491777	YKR099W	0	0	0	4.88450512448582	5.4789879786535	0.594482854167682	ssd
YKR100C	14.0862732691911	YKR100C	0	1	1	3.93198555641425	5.34554185825807	1.41355630184382	ssd_wgd
YKR101W	11.6325982636335	YKR101W	0	0	0	4.80434789326392	6.24438096181901	1.44003306855509	ssd
YKR103W	6.87545814998904	YKR103W	0	0	0	3.54865856070769	5.59737622963363	2.04871766892594	ssd
YKR106W	11.8627998328459	YKR106W	0	0	0	0	0	0	ssd
YLL001W	15.4839849415074	YLL001W	4	1	1	6.24626365849047	6.97404741591813	0.727783757427664	ssd
YLL003W	11.2362261852457	YLL003W	1	0	0	4.71786831273266	4.66316811470095	-0.0547001980317141	S
YLL006W	7.02228244140631	YLL006W	2	0	0	3.59617186214146	2.82452144381635	-0.771650418325105	ssd
YLL007C	11.7991116868896	YLL007C	0	0	0	3.72481395704308	4.44170921501153	0.716895257968451	S
YLL010C	11.2558809105602	YLL010C	0	0	0	5.22691307505884	4.3167756974515	-0.910137377607341	ssd_wgd
YLL014W	7.0255194810587	YLL014W	0	0	0	4.89762283431222	3.56874962452115	-1.32887320979108	S
YLL016W	10.6051195515197	YLL016W	0	0	0	NA	NA	NA	S
YLL018C-A	11.0763067513521	YLL018C-A	0	0	0	1.37005265571591	0	-1.37005265571591	S
YLL019C	10.4756886071735	YLL019C	1	0	0	3.99842118872913	4.24999895061544	0.251577761886301	ssd
YLL021W	14.7041069097753	YLL021W	2	1	1	5.60884767461348	5.73550322284529	0.126655548231801	wgd
YLL022C	10.5368511319467	YLL022C	1	0	0	5.25170015947594	5.11209540839529	-0.139604751080646	S
YLL023C	15.5165886517	YLL023C	1	1	1	4.93926419640439	5.02723811187913	0.0879739154747368	ssd
YLL024C	14.7531867347921	YLL024C	0	1	1	9.02147695128586	6.34007262383112	-2.68140432745474	ssd
YLL026W	15.8708943778863	YLL026W	4	1	1	7.61228614269189	8.19668080565816	0.584394662966272	ssd
YLL027W	11.5011154764675	YLL027W	0	0	0	7.45609152287932	8.31915274756526	0.863061224685938	ssd
YLL028W	14.325901593974	YLL028W	1	1	1	4.73791926099064	5.18938180096141	0.451462539970773	ssd
YLL029W	6.80018877655392	YLL029W	0	0	0	6.56082651450212	6.2676743680402	-0.293152146461921	ssd
YLL031C	12.4542054731921	YLL031C	0	0	0	5.23513730280334	4.50034317247624	-0.734794130327103	ssd
YLL032C	6.93025252840394	YLL032C	0	0	0	7.4632464335742	8.33846452870736	0.875218095133159	ssd
YLL033W	8.68678944348595	YLL033W	0	0	0	6.11043215228724	6.78221196336343	0.671779811076195	S
YLL034C	14.2803505767647	YLL034C	2	1	1	6.0735075012456	4.98286127406325	-1.09064622718235	ssd
YLL040C	9.52662091093839	YLL040C	0	0	0	6.72242503823433	7.06424696362264	0.34182192538831	S
YLL042C	11.753390825399	YLL042C	1	0	0	4.1217945774892	5.63431155531674	1.51251697782754	S
YLL043W	14.596699937781	YLL043W	2	1	1	4.33665472691258	4.10629806218386	-0.230356664728715	ssd
YLL045C	15.2373990068302	YLL045C	0	1	1	10.1398710632125	7.78973577113255	-2.35013529207993	wgd
YLL048C	6.53085435233031	YLL048C	0	0	0	5.28670745222246	5.10688847516704	-0.179818977055422	ssd_wgd
YLL049W	6.85583348678217	YLL049W	2	0	0	3.54865856070769	5.2681611300012	1.7195025692935	S
YLL050C	7.12957738443342	YLL050C	1	0	0	10.4756625102255	9.66203633488223	-0.81362617534322	ssd
YLL051C	12.0248968608188	YLL051C	0	0	0	4.43896479931164	5.56763670836054	1.1286719090489	ssd
YLL052C	11.3874812780219	YLL052C	0	0	0	NA	NA	NA	ssd
YLL058W	11.3086507733425	YLL058W	1	0	0	4.56663861090493	2.98452737602896	-1.58211123487597	ssd
YLL060C	11.9382345855945	YLL060C	2	0	0	1.27911466371099	1.98674949650459	0.7076348327936	S
YLL062C	11.0340087783632	YLL062C	0	0	0	5.64056598149991	4.77415977910525	-0.866406202394667	ssd
YLL063C	11.6660802994788	YLL063C	0	0	0	3.14534649396722	3.44335336200626	0.298006868039038	S
YLL064C	11.1003876538216	YLL064C	0	0	0	0	0	0	ssd
YLL066C	11.5795282984657	YLL066C	0	0	0	NA	NA	NA	ssd
YLL066W-B	12.0769724702945	YLL066W-B	0	0	0	NA	NA	NA	ssd
YLR002C	6.51567829812785	YLR002C	1	0	0	6.01628458904111	5.65507700338248	-0.361207585658629	ssd
YLR003C	11.788628024931	YLR003C	0	0	0	5.74941090928792	5.91862952559494	0.169218616307028	S
YLR005W	6.39781692225339	YLR005W	1	0	0	4.1217945774892	5.37707514934418	1.25528057185498	S
YLR006C	13.0839676693226	YLR006C	1	1	1	4.63064426993776	5.46811407158363	0.837469801645872	ssd
YLR007W	6.82619843073884	YLR007W	0	0	0	5.23513730280334	6.26793461890369	1.03279731610035	S
YLR011W	14.0061398146518	YLR011W	3	1	1	0.905324710538457	1.010042193189	0.104717482650541	S
YLR013W	11.8034969294078	YLR013W	0	0	0	0	0.991179141210652	0.991179141210652	ssd
YLR015W	11.5391490373209	YLR015W	0	0	0	4.9525665409428	6.82794601683085	1.87537947588805	S
YLR018C	6.74630215219334	YLR018C	0	0	0	2.87562477827	2.67991917497906	-0.195705603290937	S
YLR019W	11.042451868578	YLR019W	0	0	0	5.48053334014964	4.62687129638928	-0.853662043760361	wgd
YLR020C	11.52974394184	YLR020C	0	0	0	2.58355759371565	2.86978456555895	0.286226971843309	ssd_wgd
YLR022C	14.3357144372037	YLR022C	1	1	1	6.0735075012456	6.77470800565223	0.701200504406629	S
YLR024C	11.3094259586621	YLR024C	0	0	0	7.30340632936322	7.79616293856728	0.492756609204062	ssd
YLR025W	14.5828002815416	YLR025W	4	1	1	5.23513730280334	5.87497888938537	0.639841586582031	ssd
YLR028C	14.8045258617367	YLR028C	1	1	1	7.19756073608054	6.41208879770249	-0.785471938378048	wgd
YLR029C	6.7676376883104	YLR029C	0	0	0	8.60859858790826	6.34007262383112	-2.26852596407715	wgd
YLR030W	11.3156869030275	YLR030W	0	0	0	2.40073191530639	2.46122207209101	0.0604901567846245	S
YLR031W	6.90563716780323	YLR031W	0	0	0	3.86350240526411	1.88912304772251	-1.9743793575416	wgd
YLR032W	7.42191146606546	YLR032W	4	0	0	5.65042566976563	5.60455767668695	-0.0458679930786792	ssd
YLR033W	11.6701857224832	YLR033W	2	0	0	4.88393844790833	4.84089622917722	-0.0430422187311095	S
YLR034C	11.9055073919838	YLR034C	0	0	0	5.5627675001856	5.85255073223626	0.289783232050658	ssd
YLR035C	10.6595256648689	YLR035C	0	0	0	3.45789892494697	5.17605543435548	1.71815650940851	ssd
YLR036C	6.75938803973086	YLR036C	0	0	0	NA	NA	NA	ssd
YLR037C	11.5287886625496	YLR037C	0	0	0	0	2.30778988232732	2.30778988232732	ssd
YLR038C	11.1953638120036	YLR038C	0	0	0	7.46942203877301	9.84030428946949	2.37088225069648	S
YLR040C	11.9057876941879	YLR040C	0	0	0	0.776904935324964	1.59833185333547	0.821426918010508	ssd
YLR042C	7.02513690479917	YLR042C	0	0	0	0	2.60165611094695	2.60165611094695	S
YLR047C	7.09741689394999	YLR047C	0	0	0	2.83000376373142	2.67991917497906	-0.150084588752356	ssd
YLR048W	15.8265660676827	YLR048W	0	1	1	7.27357183594312	5.10688847516704	-2.16668336077608	wgd
YLR049C	12.0927724528415	YLR049C	0	0	0	4.33665472691258	3.44824419047413	-0.888410536438448	S
YLR050C	6.96314799739056	YLR050C	0	0	0	7.31294646876228	7.61909749661016	0.306151027847877	S
YLR051C	6.81450751626123	YLR051C	0	0	0	4.72010879081651	5.18938180096141	0.469273010144899	ssd
YLR052W	7.0327501419115	YLR052W	0	0	0	4.27294138278313	4.60414250752326	0.331201124740139	ssd
YLR053C	11.8919734066568	YLR053C	0	0	0	2.64103498409098	6.48113584113136	3.84010085704038	S
YLR054C	11.2082343583398	YLR054C	0	0	0	4.98542756507894	5.75970446502809	0.774276899949158	ssd
YLR055C	11.5522329924858	YLR055C	1	0	0	4.81054078837042	5.28011746640774	0.469576678037318	ssd
YLR056W	15.0434527821106	YLR056W	1	1	1	6.63310857325538	6.85282285617978	0.219714282924397	ssd
YLR057W	11.1526384545489	YLR057W	0	0	0	4.61883182435018	4.73784897437117	0.119017150020992	ssd
YLR058C	15.9821083651146	YLR058C	0	1	1	9.66840814261424	10.3816727230127	0.713264580398466	ssd
YLR059C	11.3370487099294	YLR059C	0	0	0	6.98535241896002	6.98563704268517	0.000284623725150368	S
YLR060W	6.88862765759596	YLR060W	0	0	0	7.77941075937921	6.82872042735885	-0.950690332020362	S
YLR061W	6.54794573166046	YLR061W	0	0	0	10.9391604487713	8.59360400965311	-2.34555643911817	wgd
YLR063W	11.7154511641707	YLR063W	0	0	0	5.45309280728622	4.4425454561053	-1.01054735118092	S
YLR064W	6.79230511862476	YLR064W	0	0	0	6.28637848203812	5.62651506601713	-0.659863416020984	ssd
YLR065C	11.7074974234755	YLR065C	0	0	0	4.80434789326392	3.18772341420822	-1.6166244790557	S
YLR066W	10.6831824535021	YLR066W	0	0	0	6.82681539295995	6.07002860903944	-0.756786783920511	S
YLR068W	11.6833532017991	YLR068W	0	0	0	3.59617186214146	3.94690861316987	0.350736751028408	ssd
YLR069C	11.759732705501	YLR069C	0	0	0	3.86350240526411	2.86978456555895	-0.993717839705155	ssd
YLR072W	11.5029743189256	YLR072W	0	0	0	4.32319710823933	5.01938612357051	0.696189015331186	ssd_wgd
YLR073C	10.4222375729781	YLR073C	0	0	0	4.23544370018393	5.24625605657646	1.01081235639253	S
YLR074C	7.458336284174	YLR074C	0	0	0	6.38819642680076	6.99713430778294	0.608937880982177	ssd
YLR075W	7.04712133440451	YLR075W	0	0	0	11.4079846841359	9.52777607037425	-1.88020861376162	S
YLR077W	10.3478180563998	YLR077W	0	0	0	3.93253367488182	3.01752288530373	-0.91501078957809	S
YLR079W	10.6218031738845	YLR079W	0	0	0	5.01911475506972	3.47763847529061	-1.54147627977911	ssd
YLR080W	13.1862986170712	YLR080W	2	1	1	0.905324710538457	2.01503362867244	1.10970891813398	wgd
YLR081W	11.3510491323578	YLR081W	0	0	0	1.45729484837647	2.33795651491887	0.880661666542397	ssd
YLR082C	11.0364830222651	YLR082C	4	0	0	2.19132892022508	4.34093962755357	2.14961070732849	S
YLR083C	12.5538726747399	YLR083C	0	0	1	5.69019357782486	4.34093962755357	-1.34925395027128	ssd_wgd
YLR084C	6.87619032327645	YLR084C	1	0	0	5.64056598149991	5.34144143267256	-0.299124548827357	ssd
YLR085C	10.1924013588563	YLR085C	0	0	0	5.01911475506972	4.41137878787219	-0.607735967197533	ssd
YLR086W	11.0839445627691	YLR086W	0	0	0	4.2890745637073	4.85511265478514	0.566038091077843	ssd
YLR087C	11.6462481640357	YLR087C	0	0	0	5.45251966091463	6.21136075074483	0.758841089830198	S
YLR088W	12.0614468495067	YLR088W	0	0	0	4.20627594008793	3.03754563618114	-1.16873030390679	S
YLR089C	11.3892816281449	YLR089C	0	0	0	6.17624696532312	6.34379154235804	0.167544577034923	wgd
YLR091W	11.502835230235	YLR091W	0	0	0	4.80434789326392	0	-4.80434789326392	S
YLR094C	11.1492491856114	YLR094C	0	0	0	3.98553686153785	3.3399483165301	-0.645588545007753	S
YLR096W	6.8388598208205	YLR096W	0	0	0	6.16410643616891	6.28653743205502	0.122430995886114	wgd
YLR097C	11.8683745774818	YLR097C	1	0	0	4.43311969782023	4.98397404598306	0.550854348162829	S
YLR098C	9.48392833480665	YLR098C	0	0	0	4.53525671090384	3.15420566892879	-1.38105104197505	ssd
YLR099C	11.6468330643925	YLR099C	0	0	0	3.81706039434127	3.44335336200626	-0.373707032335015	ssd_wgd
YLR100W	12.6612930783919	YLR100W	1	0	1	5.50380984044215	5.57417418610965	0.0703643456675049	S
YLR102C	11.6405199326273	YLR102C	0	0	0	3.14676762284219	3.94690861316987	0.800140990327675	S
YLR104W	12.5109376488298	YLR104W	0	0	1	5.01911475506972	4.07081005259229	-0.948304702477436	S
YLR107W	10.9922217465051	YLR107W	0	0	0	5.93599005291727	7.64531257641451	1.70932252349725	ssd
YLR108C	11.669955983133	YLR108C	2	0	0	3.52049768158917	4.47853828444368	0.958040602854501	wgd
YLR109W	7.26520316854953	YLR109W	2	0	0	11.00253376109	11.9788605830884	0.976326821998484	S
YLR110C	15.1419639228154	YLR110C	0	1	1	15.3793343652846	14.7107149711653	-0.668619394119318	S
YLR115W	6.90226720149761	YLR115W	1	0	0	3.98553686153785	4.07081005259229	0.0852731910544384	ssd
YLR117C	8.94083183174893	YLR117C	0	0	0	4.13638007950834	5.11209540839529	0.975715328886951	ssd
YLR118C	6.99465289615346	YLR118C	0	0	0	4.53088227966591	3.82594840474589	-0.704933874920011	S
YLR119W	10.6508231706893	YLR119W	0	0	0	3.90376136512808	6.00494626696666	2.10118490183858	ssd
YLR120C	10.8987142041529	YLR120C	0	0	0	6.04388908770845	5.2681611300012	-0.77572795770725	ssd_wgd
YLR121C	12.1165709383482	YLR121C	0	0	0	5.85929623279848	7.84646824284017	1.9871720100417	ssd
YLR125W	6.78362155263972	YLR125W	0	0	0	0	0	0	ssd
YLR126C	12.0098777308817	YLR126C	0	0	0	3.7146521629532	4.50034317247624	0.785691009523039	ssd
YLR129W	7.01395299828494	YLR129W	0	0	0	5.76841990161317	5.47455285593529	-0.293867045677886	ssd
YLR130C	6.88409216238846	YLR130C	0	0	0	5.45251966091463	6.30445445726626	0.851934796351633	ssd
YLR132C	11.5110131101693	YLR132C	0	0	0	3.86350240526411	3.94690861316987	0.0834062079057576	S
YLR133W	12.010200405778	YLR133W	0	0	0	5.5441422293208	5.88949057830314	0.345348348982339	ssd_wgd
YLR134W	13.3941589488116	YLR134W	1	1	1	2.19132892022508	2.20334839455088	0.0120194743257986	ssd
YLR135W	11.251683355517	YLR135W	0	0	0	4.81307313512634	5.2681611300012	0.455087994874859	ssd
YLR136C	11.6382068399693	YLR136C	1	0	0	3.77382757898069	1.57319029959131	-2.20063727938938	wgd
YLR137W	7.28611325639685	YLR137W	0	0	0	4.39767976632401	3.890378593532	-0.507301172792014	S
YLR139C	11.9907081238567	YLR139C	1	0	0	4.06293334499368	3.66877722120172	-0.394156123791956	S
YLR142W	11.0868626590196	YLR142W	1	0	0	4.33665472691258	4.10629806218386	-0.230356664728715	S
YLR143W	6.98581668017939	YLR143W	0	0	0	4.57473126266284	3.18772341420822	-1.38700784845462	ssd
YLR146C	6.94494208515141	YLR146C	0	0	0	4.20627594008793	3.44824419047413	-0.758031749613797	ssd
YLR148W	10.9375536881552	YLR148W	2	0	0	4.23544370018393	4.44170921501153	0.2062655148276	ssd
YLR149C	6.76721224004065	YLR149C	0	0	0	4.93926419640439	5.46811407158363	0.528849875179242	S
YLR151C	6.75482565558904	YLR151C	0	0	0	2.83000376373142	2.98452737602896	0.154523612297542	S
YLR152C	6.68650052718322	YLR152C	0	0	0	5.28670745222246	6.42170131266441	1.13499386044194	ssd
YLR154C-G	11.2301699506858	YLR154C-G	0	0	0	NA	NA	NA	S
YLR154W-B	11.6932296572625	YLR154W-B	0	0	0	NA	NA	NA	S
YLR154W-C	11.8721086599836	YLR154W-C	0	0	0	NA	NA	NA	S
YLR154W-F	11.8887681307141	YLR154W-F	0	0	0	NA	NA	NA	S
YLR155C	11.9966350624746	YLR155C	0	0	0	0	0	0	S
YLR156C-A	6.91486136754303	YLR156C-A	0	0	0	NA	NA	NA	S
YLR157C	9.50737666936657	YLR157C	0	0	0	0	0	0	S
YLR157C-C	7.08213921915059	YLR157C-C	0	0	0	NA	NA	NA	ssd
YLR157W-D	6.92176426730554	YLR157W-D	0	0	0	NA	NA	NA	S
YLR157W-E	12.0171334201529	YLR157W-E	0	0	0	NA	NA	NA	ssd
YLR158C	11.6641003743043	YLR158C	0	0	0	0	0	0	ssd
YLR159C-A	11.6697986149712	YLR159C-A	0	0	0	NA	NA	NA	ssd
YLR160C	12.2033396998961	YLR160C	0	0	0	0	0	0	ssd
YLR161W	7.01679753422585	YLR161W	0	0	0	0	0	0	ssd
YLR162W-A	6.86417285735549	YLR162W-A	0	0	0	1.27911466371099	1.98674949650459	0.7076348327936	S
YLR163C	11.7605095195058	YLR163C	0	0	0	5.6707723681197	6.58965564030155	0.918883272181851	ssd
YLR164W	11.795854187276	YLR164W	0	0	0	3.59617186214146	3.47763847529061	-0.11853338685085	ssd_wgd
YLR165C	6.84412515456659	YLR165C	0	0	0	2.58355759371565	3.92557224165626	1.34201464794061	ssd
YLR166C	7.2188760361618	YLR166C	3	0	0	5.09933308089823	4.71968177979685	-0.379651301101378	ssd
YLR170C	13.1318357769988	YLR170C	1	1	1	5.09477233512521	4.92623668441333	-0.168535650711877	ssd
YLR172C	15.5163952577644	YLR172C	2	1	1	7.20917064768483	6.39480907133021	-0.814361576354618	S
YLR173W	6.89801980441488	YLR173W	0	0	0	4.20627594008793	4.34093962755357	0.134663687465645	S
YLR174W	7.17987478016116	YLR174W	0	0	0	5.42940171979661	8.76042056757804	3.33101884778142	ssd_wgd
YLR175W	15.9673730789064	YLR175W	0	1	1	8.43023508558905	6.97404741591813	-1.45618766967092	S
YLR177W	7.06901587886838	YLR177W	0	0	0	7.61870851231379	7.50596236422553	-0.112746148088257	wgd
YLR178C	6.2474277922456	YLR178C	0	0	0	9.6838034595763	11.323780993059	1.63997753348273	ssd
YLR179C	6.43681817825403	YLR179C	0	0	0	7.7935057716697	7.67587942867634	-0.117626342993365	ssd
YLR180W	15.7439870261922	YLR180W	2	1	1	7.92821633257162	7.71031052965872	-0.2179058029129	wgd
YLR182W	9.2905561470987	YLR182W	0	0	0	5.50380984044215	4.4425454561053	-1.06126438433684	ssd
YLR183C	11.4888646070853	YLR183C	0	0	0	4.6691968846114	4.18882816241232	-0.480368722199083	wgd
YLR189C	12.3216423269519	YLR189C	0	0	0	4.81054078837042	6.17237149998653	1.36183071161611	ssd
YLR190W	6.82642248650099	YLR190W	0	0	0	1.85555124269322	2.79219943280544	0.936648190112212	S
YLR191W	12.5873795039986	YLR191W	1	0	1	3.54865856070769	3.92557224165626	0.376913680948566	ssd
YLR192C	15.7355547880598	YLR192C	0	1	1	6.95521979535127	6.12824596486581	-0.82697383048546	S
YLR196W	14.3007200417133	YLR196W	2	1	1	6.90864480764554	6.73736228076054	-0.171282526884996	ssd
YLR199C	12.1175944842797	YLR199C	0	0	0	5.69247462501686	5.40813099822553	-0.284343626791325	S
YLR200W	11.59512695723	YLR200W	1	0	0	3.98553686153785	3.79092839084601	-0.194608470691837	ssd
YLR201C	11.5929065411426	YLR201C	0	0	0	6.38819642680076	6.0420708221837	-0.346125604617066	S
YLR204W	11.8150878946285	YLR204W	0	0	0	6.94503408792056	8.73763944586033	1.79260535793977	S
YLR205C	12.0678769500037	YLR205C	0	0	0	3.40634890627492	6.37731813190065	2.97096922562572	S
YLR206W	6.77060882086807	YLR206W	0	0	0	3.93253367488182	2.33795651491887	-1.59457715996296	ssd_wgd
YLR207W	7.01550595371885	YLR207W	0	0	0	3.28238939134922	4.24999895061544	0.96760955926622	ssd
YLR208W	10.4682269550206	YLR208W	3	0	0	5.93599005291727	5.30490159716321	-0.631088455754058	ssd
YLR209C	11.855506395777	YLR209C	0	0	0	6.40043204609064	5.50625282807353	-0.89417921801711	ssd
YLR210W	11.0101493640647	YLR210W	0	0	0	2.19132892022508	2.57022974934768	0.378900829122594	wgd
YLR212C	9.88022191445925	YLR212C	1	0	0	4.80434789326392	4.10639857507574	-0.697949318188175	ssd
YLR213C	11.2255577529829	YLR213C	0	0	0	3.72481395704308	1.98674949650459	-1.73806446053849	ssd
YLR215C	11.1210445077732	YLR215C	0	0	0	3.98553686153785	5.4789879786535	1.49345111711566	S
YLR219W	14.5836313373549	YLR219W	0	1	1	5.23513730280334	5.24625605657646	0.0111187537731245	ssd
YLR220W	11.7375264110285	YLR220W	0	0	0	5.45251966091463	6.10717940545573	0.654659744541097	S
YLR221C	13.8317536414895	YLR221C	0	1	1	4.06142195950972	3.3399483165301	-0.721473642979623	ssd
YLR222C	11.1084698572101	YLR222C	1	0	0	5.3808229380965	2.86978456555895	-2.51103837253755	ssd
YLR223C	11.2186687880058	YLR223C	0	0	0	5.87748905682879	6.3597144257687	0.482225368939917	wgd
YLR224W	11.8870251321495	YLR224W	1	0	0	6.52023993567338	6.64069177705873	0.120451841385343	S
YLR225C	6.70137281124785	YLR225C	0	0	0	5.8193641842074	5.62651506601713	-0.192849118190265	wgd
YLR227C	11.526518800838	YLR227C	0	0	0	6.90520646879571	7.94474133918457	1.03953487038886	S
YLR231C	6.84199074587019	YLR231C	0	0	0	5.80727247998547	6.67802963803721	0.87075715805174	S
YLR233C	11.2281985159511	YLR233C	0	0	0	5.03104665580301	6.85272300014396	1.82167634434095	ssd_wgd
YLR234W	11.5225807811846	YLR234W	0	0	0	1.45729484837647	1.59833185333547	0.141037004959004	S
YLR238W	10.6496375532203	YLR238W	0	0	0	4.06293334499368	3.94690861316987	-0.11602473182381	ssd_wgd
YLR241W	6.99960364309977	YLR241W	0	0	0	5.03104665580301	5.02723811187913	-0.00380854392388486	ssd
YLR242C	10.6628237387237	YLR242C	0	0	0	5.77829532476729	5.73752182619975	-0.0407734985675337	S
YLR244C	6.98045347688286	YLR244C	0	0	0	7.55464256804615	6.37483257228876	-1.17980999575738	ssd
YLR245C	13.8874503996299	YLR245C	4	1	1	3.7146521629532	0	-3.7146521629532	S
YLR246W	12.196554326774	YLR246W	1	0	0	4.07450543636363	4.02885200584749	-0.0456534305161362	ssd
YLR247C	11.9324139014053	YLR247C	0	0	0	5.73015082384196	6.9505850568345	1.22043423299253	ssd
YLR248W	12.6516461957733	YLR248W	1	0	1	6.93477595577991	6.00494626696666	-0.929829688813252	wgd
YLR250W	10.6764376820012	YLR250W	0	0	0	5.09477233512521	4.1532216559844	-0.941550679140803	S
YLR251W	10.889910966101	YLR251W	0	0	0	2.87562477827	3.86001922694698	0.984394448676978	ssd
YLR254C	12.4638884838098	YLR254C	1	0	0	3.72481395704308	5.148722645563	1.42390868851992	ssd
YLR257W	11.4890649994554	YLR257W	0	0	0	7.20611571250237	7.09095925807199	-0.115156454430379	ssd
YLR258W	14.9623726839718	YLR258W	4	1	1	6.98535241896002	5.89696928962066	-1.08838312933936	wgd
YLR259C	10.9537281194177	YLR259C	2	0	0	10.7366133306946	10.1547421757359	-0.581871154958678	ssd
YLR260W	10.9288637174183	YLR260W	0	0	0	4.53525671090384	4.50034317247624	-0.0349135384276025	wgd
YLR263W	11.9277890349277	YLR263W	2	0	0	5.09477233512521	5.28011746640774	0.185345131282532	ssd
YLR264W	12.4398247849283	YLR264W	0	0	0	4.43311969782023	2.67991917497906	-1.75320052284117	wgd
