MATa orf_name	MATa gene_name	MATa type	MATalpha orf_name	MATalpha_gene_name	MATalpha type	intensity	z-score	PPV%
YPL010W	RET3	0	YDL192W	ARF1	0	29820	3.25405	99
YHR089C	GAR1	0	YHR081W	LRP1	0	56215	3.25433	99
YHR001W	OSH7	0	YDR233C	RTN1	3	38594	3.25435	99
YGR037C	ACB1	0	YGR094W	VAS1	2	48567	3.25475	99
YGL195W	GCN1	0	YIL138C	TPM2	0	29575	3.25518	99
YMR026C	PEX12	0	YOL147C	PEX11	0	26360	3.25528	99
YGR014W	MSB2	0	YBR255C-A	YBR255C-A	0	26684	3.2555	99
YML012W	ERV25	0	YIR038C	GTT1	0	36580	3.25564	99
YDR242W	AMD2	0	YHR080C	YHR080C	1	24350	3.25733	99
YFL048C	EMP47	0	YML067C	ERV41	0	25226	3.25738	99
YKL088W	YKL088W	0	YEL017C-A	PMP2	3	53261	3.25761	99
YBL033C	RIB1	0	YGR094W	VAS1	2	24431	3.25816	99
YFL048C	EMP47	0	YBR241C	YBR241C	0	25242	3.25833	99
YJL192C	SOP4	0	YER026C	CHO1	3	27285	3.25838	99
YCR028C-A	RIM1	0	YGL077C	HNM1	0	52006	3.2587	99
YML086C	ALO1	0	YGL202W	ARO8	2	39920	3.25875	99
YKL212W	SAC1	3	YGL225W	VRG4	3	40355	3.25891	99
YDL222C	FMP45	0	YHR096C	HXT5	0	47332	3.25968	99
YKL046C	DCW1	0	YEL017C-A	PMP2	3	45081	3.25979	99
YNL007C	SIS1	0	YKL210W	UBA1	2	22880	3.25992	99
YGR105W	VMA21	0	YEL051W	VMA8	0	36329	3.25993	99
YIL034C	CAP2	0	YJL026W	RNR2	2	56561	3.25995	99
YOR273C	TPO4	0	YLR332W	MID2	0	39909	3.26	99
YMR010W	YMR010W	0	YNL287W	SEC21	0	46041	3.26045	99
YGR284C	ERV29	0	YBR283C	SSH1	0	55110	3.26054	99
YCR030C	SYP1	0	YMR109W	MYO5	0	28279	3.26113	99
YBR177C	EHT1	0	YHR007C	ERG11	0	49579	3.26189	99
YNL118C	DCP2	0	YMR080C	NAM7	0	51009	3.26273	99
YGR020C	VMA7	0	YPR035W	GLN1	2	28712	3.26273	99
YMR218C	TRS130	0	YHR080C	YHR080C	1	20831	3.2631	99
YLL028W	TPO1	0	YLR219W	MSC3	0	54830	3.26315	99
YOR327C	SNC2	0	YER070W	RNR1	2	44793	3.26318	99
YJL192C	SOP4	0	YLR350W	ORM2	0	27368	3.26333	99
YDL189W	RBS1	0	YOL138C	YOL138C	0	24910	3.2635	99
YDR093W	DNF2	0	YER166W	DNF1	0	26555	3.26368	99
YCR030C	SYP1	0	YLR337C	VRP1	0	28329	3.26378	99
YHR096C	HXT5	0	YPR156C	TPO3	0	33554	3.26413	99
YBR283C	SSH1	0	YDL092W	SRP14	0	34338	3.26428	99
YER112W	LSM4	0	YJL026W	RNR2	2	39045	3.26512	99
YIR001C	SGN1	0	YGR250C	YGR250C	0	38066	3.26513	99
YGL087C	MMS2	0	YMR140W	SIP5	0	25273	3.26537	99
YGL053W	PRM8	0	YJL002C	OST1	3	33870	3.26546	99
YLR028C	ADE16	0	YPR035W	GLN1	2	31047	3.2657	99
YBR162W-A	YSY6	0	YNL026W	SAM50	1	20509	3.2659	99
YOR153W	PDR5	0	YOR153W	PDR5	0	28961	3.26677	99
YFL048C	EMP47	0	YOR316C	COT1	0	25388	3.26697	99
YEL031W	SPF1	3	YHR146W	CRP1	3	36501	3.26718	99
YPR016C	TIF6	0	YIR012W	SQT1	0	25189	3.26723	99
YJL192C	SOP4	0	YKL212W	SAC1	3	27438	3.2675	99
YDR354W	TRP4	0	YJL026W	RNR2	2	42187	3.26753	99
YPL004C	LSP1	0	YGL137W	SEC27	0	70489	3.26788	99
YNL197C	WHI3	0	YER112W	LSM4	0	39331	3.2679	99
YOL026C	MIM1	0	YDL092W	SRP14	0	24724	3.26809	99
YIR026C	YVH1	0	YCL025C	AGP1	3	62233	3.26814	99
YLR345W	YLR345W	0	YMR261C	TPS3	0	44976	3.26825	99
YPR113W	PIS1	0	YIL027C	KRE27	0	44174	3.2684	99
YKR039W	GAP1	3	YIL027C	KRE27	0	60009	3.26851	99
YML106W	URA5	0	YML016C	PPZ1	0	30061	3.26878	99
YDR397C	NCB2	0	YER159C	BUR6	0	31705	3.26895	99
YIL009W	FAA3	0	YHR146W	CRP1	3	40665	3.26916	99
YML068W	ITT1	0	YHR080C	YHR080C	1	27258	3.26955	99
YLR466W	YRF1-4	0	YBR011C	IPP1	2	45294	3.26971	99
YIL043C	CBR1	0	YOR254C	SEC63	3	29128	3.27015	99
YKR080W	MTD1	0	YPR035W	GLN1	2	26416	3.27015	99
YGL120C	PRP43	0	YGL120C	PRP43	0	38018	3.27145	99
YIL027C	KRE27	0	YML123C	PHO84	3	43183	3.27196	99
YBR222C	PCS60	0	YGL202W	ARO8	2	23096	3.272	99
YDR272W	GLO2	0	YJL026W	RNR2	2	40071	3.27221	99
YBR043C	QDR3	0	YHR146W	CRP1	3	34208	3.27242	99
YJL061W	NUP82	0	YMR047C	NUP116	0	40401	3.27286	99
YDR264C	AKR1	0	YBL102W	SFT2	0	50980	3.2729	99
YDR497C	ITR1	0	YDL222C	FMP45	0	31365	3.27309	99
YDR178W	SDH4	0	YER070W	RNR1	2	47175	3.27331	99
YNL130C	CPT1	0	YHR007C	ERG11	0	39294	3.27361	99
YKR067W	GPT2	0	YER026C	CHO1	3	52784	3.27379	99
YPR113W	PIS1	0	YGR175C	ERG1	3	44387	3.27433	99
YBR177C	EHT1	0	YIL124W	AYR1	0	50132	3.27442	99
YDR100W	TVP15	0	YKR039W	GAP1	3	47017	3.27458	99
YMR105C	PGM2	0	YBR011C	IPP1	2	47607	3.27483	99
YHR074W	QNS1	0	YHR074W	QNS1	0	28926	3.27488	99
YOR276W	CAF20	0	YHR179W	OYE2	2	35000	3.27509	99
YBL102W	SFT2	0	YBL102W	SFT2	0	32505	3.27549	99
YDL123W	SNA4	0	YHR146W	CRP1	3	32576	3.27556	99
YER020W	GPA2	0	YCR021C	HSP30	0	48234	3.27711	99
YAR002C-A	ERP1	0	YOR254C	SEC63	3	36401	3.27734	99
YMR010W	YMR010W	0	YDR342C	HXT7	3	46662	3.2776	99
YLR172C	DPH5	0	YPR035W	GLN1	2	26410	3.27802	99
YNL214W	PEX17	0	YGL153W	PEX14	0	34049	3.27844	99
YKL051W	SFK1	0	YOR153W	PDR5	0	34915	3.27844	99
YHR135C	YCK1	0	YDR276C	PMP3	3	48392	3.27845	99
YKR089C	TGL4	0	YHR080C	YHR080C	1	21305	3.27881	99
YAR002C-A	ERP1	0	YJL196C	ELO1	3	36453	3.27921	99
YJR118C	ILM1	0	YDR233C	RTN1	3	29713	3.27956	99
YHR007C	ERG11	0	YOR273C	TPO4	0	58483	3.27966	99
YIL027C	KRE27	0	YER026C	CHO1	3	43456	3.28067	99
YDL029W	ARP2	0	YLR337C	VRP1	0	48479	3.28086	99
YPR028W	YOP1	3	YKR072C	SIS2	0	40537	3.28135	99
YNR035C	ARC35	0	YGR094W	VAS1	2	26939	3.28155	99
YBR125C	PTC4	0	YLR066W	SPC3	0	29222	3.28204	99
YPL186C	UIP4	0	YAL008W	FUN14	0	23907	3.28216	99
YOR165W	SEY1	0	YGR284C	ERV29	0	32227	3.28217	99
YAR002C-A	ERP1	0	YML123C	PHO84	3	36539	3.28229	99
YMR149W	SWP1	0	YIL027C	KRE27	0	36971	3.28243	99
YGR036C	CAX4	0	YCL025C	AGP1	3	41364	3.28275	99
YGR060W	ERG25	0	YML012W	ERV25	0	46736	3.28301	99
YJL153C	INO1	0	YDR293C	SSD1	0	44874	3.28327	99
YJL148W	RPA34	0	YMR269W	YMR269W	0	32789	3.28369	99
YIL043C	CBR1	0	YGR038W	ORM1	3	29387	3.28416	99
YBR283C	SSH1	0	YDR233C	RTN1	3	34787	3.2842	99
YNL088W	TOP2	0	YLR420W	URA4	0	41794	3.28433	99
YOR381W	FRE3	0	YHR080C	YHR080C	1	21163	3.28516	99
YOR133W	EFT1	0	YMR120C	ADE17	0	27773	3.28579	99
YDL192W	ARF1	0	YDR345C	HXT3	3	62628	3.28613	99
YGR060W	ERG25	0	YJL117W	PHO86	0	46838	3.28623	99
YOR027W	STI1	0	YGR094W	VAS1	2	33498	3.28691	99
YER061C	CEM1	0	YOR211C	MGM1	1	26571	3.28759	99
YNL130C	CPT1	0	YPL246C	RBD2	0	39704	3.28763	99
YNL288W	CAF40	0	YNR052C	POP2	0	50550	3.28786	99
YDL207W	GLE1	0	YDL207W	GLE1	0	31111	3.28816	99
YKL051W	SFK1	0	YHR096C	HXT5	0	35170	3.28883	99
YDR297W	SUR2	0	YJR088C	YJR088C	3	43747	3.28924	99
YIL027C	KRE27	0	YPL058C	PDR12	0	43736	3.28955	99
YKR039W	GAP1	3	YDR233C	RTN1	3	61136	3.28981	99
YDL236W	PHO13	0	YPR035W	GLN1	2	33991	3.29003	99
YNL336W	COS1	0	YML123C	PHO84	3	48003	3.29008	99
YHR007C	ERG11	0	YHR042W	NCP1	0	59036	3.29014	99
YJL154C	VPS35	0	YKR007W	MEH1	0	20931	3.29014	99
YKR089C	TGL4	0	YDR276C	PMP3	3	21439	3.29028	99
YGR065C	VHT1	0	YLR413W	YLR413W	0	33731	3.29051	99
YGL014W	PUF4	0	YDL160C	DHH1	0	33977	3.29076	99
YBL071W-A	KTI11	0	YJL026W	RNR2	2	39815	3.29164	99
YCR021C	HSP30	0	YDR342C	HXT7	3	47858	3.29187	99
YDR189W	SLY1	0	YDR342C	HXT7	3	32677	3.29213	99
YOR327C	SNC2	0	YPR035W	GLN1	2	45930	3.29286	99
YCR021C	HSP30	0	YCL025C	AGP1	3	47897	3.29293	99
YMR149W	SWP1	0	YBR002C	RER2	0	37269	3.29334	99
YML072C	TCB3	0	YGR121C	MEP1	0	29424	3.29346	99
YBL033C	RIB1	0	YPR035W	GLN1	2	24986	3.29387	99
YBR177C	EHT1	0	YEL017C-A	PMP2	3	51007	3.29398	99
YAL026C	DRS2	0	YOR104W	PIN2	0	22219	3.2941	99
YBR023C	CHS3	0	YAL026C	DRS2	0	43317	3.29458	99
YGL178W	MPT5	0	YCL037C	SRO9	0	49666	3.29464	99
YJL151C	SNA3	0	YGR175C	ERG1	3	34824	3.29485	99
YHR007C	ERG11	0	YKL065C	YET1	3	59290	3.29492	99
YPR113W	PIS1	0	YOR254C	SEC63	3	45154	3.29543	99
YCR021C	HSP30	0	YKL051W	SFK1	0	48020	3.29629	99
YNL197C	WHI3	0	YNL016W	PUB1	0	40180	3.29651	99
YKL041W	VPS24	0	YKR035W-A	DID2	0	21052	3.29658	99
YLR275W	SMD2	0	YHR059W	FYV4	0	36648	3.2967	99
YDL212W	SHR3	0	YDR508C	GNP1	3	48991	3.29787	99
YMR296C	LCB1	0	YDR233C	RTN1	3	45178	3.29805	99
YOR270C	VPH1	0	YBR207W	FTH1	0	28914	3.29811	99
YDR011W	SNQ2	0	YKR039W	GAP1	3	74016	3.29821	99
YLL062C	MHT1	0	YOR081C	TGL5	0	25904	3.2984	99
YNR035C	ARC35	0	YGR155W	CYS4	2	27249	3.29864	99
YHR007C	ERG11	0	YLL023C	YLL023C	3	59490	3.29867	99
YLR370C	ARC18	0	YBR234C	ARC40	0	49320	3.29907	99
YAR002C-A	ERP1	0	YHR146W	CRP1	3	37029	3.29971	99
YBR222C	PCS60	0	YER070W	RNR1	2	23495	3.30023	99
YBR023C	CHS3	0	YER166W	DNF1	0	43533	3.30054	99
YOR276W	CAF20	0	YER070W	RNR1	2	35804	3.30113	99
YKL051W	SFK1	0	YDR011W	SNQ2	0	35475	3.30115	99
YFL048C	EMP47	0	YML012W	ERV25	0	25984	3.30171	99
YDR497C	ITR1	0	YJL002C	OST1	3	31946	3.30274	99
YDR100W	TVP15	0	YCL025C	AGP1	3	48079	3.30276	99
YNL243W	SLA2	0	YDR233C	RTN1	3	40648	3.30344	99
YGL084C	GUP1	0	YER026C	CHO1	3	26212	3.30356	99
YDL052C	SLC1	0	YPL145C	KES1	0	32565	3.30438	99
YGR138C	TPO2	0	YLR413W	YLR413W	0	24142	3.30491	99
YDR032C	PST2	0	YPL058C	PDR12	0	53339	3.305	99
YNL138W	SRV2	0	YPR035W	GLN1	2	44951	3.30561	99
YNL130C	CPT1	0	YML012W	ERV25	0	40248	3.30602	99
YOR323C	PRO2	0	YBR011C	IPP1	2	27922	3.30614	99
YEL031W	SPF1	3	YHR094C	HXT1	0	37533	3.30616	99
YHR094C	HXT1	0	YEL031W	SPF1	3	50138	3.30629	99
YDR501W	PLM2	0	YPR035W	GLN1	2	42292	3.30664	99
YNL280C	ERG24	0	YKR039W	GAP1	3	37671	3.30685	99
YDR508C	GNP1	3	YDR276C	PMP3	3	29487	3.30728	99
YIL027C	KRE27	0	YPL070W	MUK1	0	44302	3.30731	99
YML019W	OST6	0	YEL017C-A	PMP2	3	39118	3.30737	99
YDR436W	PPZ2	0	YKR072C	SIS2	0	34525	3.30755	99
YMR272C	SCS7	0	YHR007C	ERG11	0	44725	3.30818	99
YGR037C	ACB1	0	YBR011C	IPP1	2	50898	3.30865	99
YGR065C	VHT1	0	YPL058C	PDR12	0	34161	3.30875	99
YJL151C	SNA3	0	YDL192W	ARF1	0	35164	3.30904	99
YMR197C	VTI1	0	YHR080C	YHR080C	1	22023	3.30908	99
YKR048C	NAP1	0	YGR054W	YGR054W	0	34662	3.3092	99
YEL031W	SPF1	3	YDR508C	GNP1	3	37618	3.30933	99
YGL092W	NUP145	0	YDR233C	RTN1	3	26223	3.30948	99
YKL172W	EBP2	0	YNL112W	DBP2	0	50267	3.3098	99
YBR111W-A	SUS1	0	YOR296W	YOR296W	0	33773	3.31003	99
YFL038C	YPT1	0	YEL017C-A	PMP2	3	85057	3.31003	99
YLR330W	CHS5	0	YOR332W	VMA4	2	45472	3.31056	99
YML121W	GTR1	0	YEL051W	VMA8	0	25281	3.31095	99
YML067C	ERV41	0	YDR276C	PMP3	3	21537	3.31099	99
YGR028W	MSP1	0	YBL039W-A	YBL039W-A	0	23850	3.31113	99
YBR283C	SSH1	0	YER026C	CHO1	3	35404	3.31116	99
YOR089C	VPS21	0	YJL026W	RNR2	2	54922	3.31137	99
YBR043C	QDR3	0	YEL017C-A	PMP2	3	35155	3.31213	99
YOR327C	SNC2	0	YGL137W	SEC27	0	46689	3.31226	99
YPR113W	PIS1	0	YHR039C	MSC7	0	45789	3.31263	99
YJR010C-A	SPC1	0	YAL042W	ERV46	0	26677	3.31268	99
YEL031W	SPF1	3	YER056C	FCY2	0	37711	3.31278	99
YFL005W	SEC4	0	YJL002C	OST1	3	50810	3.31308	99
YOR323C	PRO2	0	YGR155W	CYS4	2	28062	3.31348	99
YJL178C	ATG27	0	YGL006W	PMC1	0	50295	3.31351	99
YER112W	LSM4	0	YCR093W	CDC39	0	40515	3.31362	99
YDL055C	PSA1	0	YPR035W	GLN1	2	53864	3.31364	99
YJL192C	SOP4	0	YDR345C	HXT3	3	28227	3.31373	99
YPL265W	DIP5	0	YDL212W	SHR3	0	23369	3.31517	99
YEL031W	SPF1	3	YLR350W	ORM2	0	37779	3.3153	99
YJL192C	SOP4	0	YDR276C	PMP3	3	28255	3.31534	99
YKL008C	LAC1	0	YHR007C	ERG11	0	39008	3.31561	99
YKR072C	SIS2	0	YCL025C	AGP1	3	47140	3.31567	99
YDL225W	SHS1	0	YDL225W	SHS1	0	43481	3.31578	99
YDL123W	SNA4	0	YEL017C-A	PMP2	3	33500	3.31588	99
YDR264C	AKR1	0	YCR043C	YCR043C	0	52843	3.31616	99
YDR141C	DOP1	0	YDR276C	PMP3	3	39130	3.31617	99
YGL055W	OLE1	0	YJR088C	YJR088C	3	45728	3.31619	99
YNL283C	WSC2	0	YLR332W	MID2	0	43913	3.31701	99
YHR007C	ERG11	0	YIL027C	KRE27	0	60497	3.31735	99
YIL021W	RPB3	0	YOL005C	RPB11	0	36211	3.31758	99
YAL058W	CNE1	0	YER026C	CHO1	3	57836	3.3176	99
YNR035C	ARC35	0	YOR181W	LAS17	0	27603	3.31792	99
YEL031W	SPF1	3	YOR165W	SEY1	0	37852	3.318	99
YMR238W	DFG5	0	YEL031W	SPF1	3	31518	3.3181	99
YNL138W	SRV2	0	YJL026W	RNR2	2	45403	3.31856	99
YMR105C	PGM2	0	YPR035W	GLN1	2	49506	3.31885	99
YLR354C	TAL1	0	YLR347C	KAP95	0	30004	3.31887	99
YDL055C	PSA1	0	YGR155W	CYS4	2	54119	3.31912	99
YOR151C	RPB2	0	YJL026W	RNR2	2	31984	3.31914	99
YLR350W	ORM2	0	YLR350W	ORM2	0	69491	3.3195	99
YCR028C-A	RIM1	0	YHR146W	CRP1	3	54612	3.31951	99
YGL120C	PRP43	0	YHR072W-A	NOP10	0	39296	3.31959	99
YOR206W	NOC2	0	YOR298C-A	MBF1	2	21284	3.31994	99
YGL056C	SDS23	0	YHR094C	HXT1	0	33273	3.31995	99
YBR265W	TSC10	0	YJL151C	SNA3	0	34013	3.32013	99
YOR153W	PDR5	0	YBR086C	IST2	3	29962	3.32039	99
YPR106W	ISR1	0	YDR152W	GIR2	0	28345	3.32049	99
YAL016W	TPD3	0	YKL080W	VMA5	0	52190	3.32055	99
YNL112W	DBP2	0	YHR081W	LRP1	0	51016	3.32075	99
YPR028W	YOP1	3	YDL122W	UBP1	3	41767	3.32089	99
YMR015C	ERG5	0	YDR233C	RTN1	3	45062	3.32115	99
YDL204W	RTN2	0	YER070W	RNR1	2	22157	3.32125	99
YKR039W	GAP1	3	YDR508C	GNP1	3	62848	3.32143	99
YHR146W	CRP1	3	YBL039W-A	YBL039W-A	0	53395	3.32144	99
YGR284C	ERV29	0	YDL192W	ARF1	0	58245	3.32173	99
YJR010C-A	SPC1	0	YML067C	ERV41	0	26823	3.32187	99
YLR110C	CCW12	0	YKL212W	SAC1	3	46917	3.32198	99
YOR027W	STI1	0	YHR179W	OYE2	2	34362	3.32211	99
YFL038C	YPT1	0	YER136W	GDI1	0	86090	3.32225	99
YMR105C	PGM2	0	YEL051W	VMA8	0	49664	3.32244	99
YOL105C	WSC3	0	YBR052C	RFS1	0	41228	3.32282	99
YFL038C	YPT1	0	YDR276C	PMP3	3	86153	3.32299	99
YHR096C	HXT5	0	YHR096C	HXT5	0	34771	3.323	99
YNL255C	GIS2	0	YGR054W	YGR054W	0	92894	3.32319	99
YOR270C	VPH1	0	YGR020C	VMA7	0	29442	3.32361	99
YLR022C	YLR022C	0	YLR022C	YLR022C	0	41436	3.32385	99
YML016C	PPZ1	0	YPR028W	YOP1	3	42821	3.32402	99
YLR083C	EMP70	0	YOL137W	BSC6	0	25008	3.32405	99
YML093W	UTP14	0	YLL011W	SOF1	0	26425	3.32418	99
YKL140W	TGL1	0	YHR072W	ERG7	0	29167	3.32436	99
YGR005C	TFG2	0	YJL026W	RNR2	2	31368	3.32438	99
YMR149W	SWP1	0	YOR254C	SEC63	3	38139	3.32472	99
YPR028W	YOP1	3	YJL097W	PHS1	3	41894	3.32491	99
YHR142W	CHS7	0	YCL025C	AGP1	3	46104	3.32501	99
YJL192C	SOP4	0	YDL212W	SHR3	0	28424	3.32507	99
YCR028C-A	RIM1	0	YIL038C	NOT3	0	54862	3.3252	99
YKR048C	NAP1	0	YGL202W	ARO8	2	35100	3.32551	99
YKL159C	RCN1	0	YKL190W	CNB1	0	45090	3.32574	99
YHL048W	COS8	0	YCL025C	AGP1	3	93398	3.32582	99
YKL212W	SAC1	3	YLR064W	YLR064W	3	42299	3.32607	99
YHR175W	CTR2	0	YKL212W	SAC1	3	20753	3.32667	99
YGR065C	VHT1	0	YKL051W	SFK1	0	34608	3.32747	99
YNL243W	SLA2	0	YIL062C	ARC15	0	41359	3.32753	99
YMR134W	YMR134W	0	YJL002C	OST1	3	36829	3.32785	99
YPL186C	UIP4	0	YBL039W-A	YBL039W-A	0	24562	3.3282	99
YGR037C	ACB1	0	YGL202W	ARO8	2	51773	3.32824	99
YIL105C	SLM1	0	YKL051W	SFK1	0	47971	3.32825	99
YNL048W	ALG11	0	YDR276C	PMP3	3	30717	3.32834	99
YGL006W	PMC1	0	YPR079W	MRL1	0	32791	3.32845	99
YDL204W	RTN2	0	YEL017C-A	PMP2	3	22247	3.32871	99
YKL212W	SAC1	3	YOR016C	ERP4	0	42379	3.32877	99
YPR187W	RPO26	0	YOR341W	RPA190	0	47579	3.32954	99
YDR434W	GPI17	0	YML123C	PHO84	3	30848	3.32992	99
YFR041C	ERJ5	0	YEL017C-A	PMP2	3	30804	3.33057	99
YEL031W	SPF1	3	YGL055W	OLE1	0	38195	3.33061	99
YML055W	SPC2	0	YOR254C	SEC63	3	28348	3.3308	99
YAR002C-A	ERP1	0	YJL097W	PHS1	3	37923	3.3309	99
YPR036W	VMA13	0	YOR332W	VMA4	2	27724	3.33115	99
YLL001W	DNM1	0	YPR035W	GLN1	2	35952	3.33129	99
YOR327C	SNC2	0	YOR332W	VMA4	2	47447	3.33134	99
YDR363W-A	SEM1	0	YJL026W	RNR2	2	51242	3.33172	99
YML072C	TCB3	0	YLL028W	TPO1	0	30127	3.33206	99
YHR175W	CTR2	0	YJL002C	OST1	3	20816	3.33213	99
YNR052C	POP2	0	YCR093W	CDC39	0	83292	3.33222	99
YMR149W	SWP1	0	YPL087W	YDC1	0	38366	3.33278	99
YCR030C	SYP1	0	YGL077C	HNM1	0	29662	3.33282	99
YGL056C	SDS23	0	YGL195W	GCN1	0	33553	3.33322	99
YPL265W	DIP5	0	YGR138C	TPO2	0	23636	3.33338	99
YOR132W	VPS17	0	YJL053W	PEP8	0	24647	3.33341	99
YMR058W	FET3	0	YER026C	CHO1	3	49244	3.3335	99
YHR042W	NCP1	0	YDR233C	RTN1	3	40048	3.33397	99
YBR068C	BAP2	0	YDR276C	PMP3	3	27889	3.33436	99
YOR276W	CAF20	0	YGR054W	YGR054W	0	36861	3.33448	99
YPR036W	VMA13	0	YPR036W	VMA13	0	27785	3.33468	99
YBR041W	FAT1	0	YPR139C	VPS66	0	20775	3.33515	99
YDR297W	SUR2	0	YGL225W	VRG4	3	45256	3.33534	99
YDL019C	OSH2	0	YJL002C	OST1	3	49159	3.33556	99
YLR466W	YRF1-4	0	YPR035W	GLN1	2	47561	3.33578	99
YFL047W	RGD2	0	YFL047W	RGD2	0	52527	3.3358	99
YLR056W	ERG3	0	YJL002C	OST1	3	70708	3.33605	99
YDR120C	TRM1	0	YEL017C-A	PMP2	3	39987	3.33608	99
YER031C	YPT31	0	YCL025C	AGP1	3	20831	3.33627	99
YPL004C	LSP1	0	YER070W	RNR1	2	75018	3.33651	99
YNL118C	DCP2	0	YEL015W	EDC3	0	54342	3.33755	99
YNL288W	CAF40	0	YCR093W	CDC39	0	52175	3.33781	99
YDR100W	TVP15	0	YBL102W	SFT2	0	49435	3.33784	99
YHR123W	EPT1	0	YEL031W	SPF1	3	45580	3.33906	99
YOR270C	VPH1	0	YGL006W	PMC1	0	29769	3.33917	99
YNL307C	MCK1	0	YOL147C	PEX11	0	47341	3.33992	99
YBR264C	YPT10	0	YER136W	GDI1	0	29473	3.34007	99
YGL056C	SDS23	0	YGL077C	HNM1	0	33707	3.34047	99
YBL004W	UTP20	0	YLL011W	SOF1	0	22667	3.34082	99
YPR113W	PIS1	0	YLR064W	YLR064W	3	46851	3.34088	99
YDL160C	DHH1	0	YNL118C	DCP2	0	67269	3.34102	99
YPL004C	LSP1	0	YBR011C	IPP1	2	75405	3.34219	99
YHR146W	CRP1	3	YDR345C	HXT3	3	54333	3.34221	99
YOR153W	PDR5	0	YPL058C	PDR12	0	30403	3.34345	99
YGR284C	ERV29	0	YIL027C	KRE27	0	59403	3.34351	99
YPR048W	TAH18	0	YKR071C	DRE2	0	43558	3.34395	99
YGR105W	VMA21	0	YGR106C	YGR106C	0	38497	3.34462	99
YHR016C	YSC84	0	YBR234C	ARC40	0	21926	3.34565	99
YNL007C	SIS1	0	YLR438W	CAR2	2	24232	3.34575	99
YDL222C	FMP45	0	YLR332W	MID2	0	50790	3.34592	99
YOR027W	STI1	0	YPR035W	GLN1	2	34964	3.34611	99
YML067C	ERV41	0	YNR028W	CPR8	0	21990	3.34641	99
YJL154C	VPS35	0	YPR079W	MRL1	0	21574	3.34658	99
YBR106W	PHO88	0	YKL065C	YET1	3	39847	3.3472	99
YLL031C	GPI13	0	YLR350W	ORM2	0	30295	3.34734	99
YDL222C	FMP45	0	YDR345C	HXT3	3	50919	3.34902	99
YGL006W	PMC1	0	YDR119W	YDR119W	0	33256	3.3498	99
YGR229C	SMI1	0	YPR035W	GLN1	2	57126	3.35063	99
YGL056C	SDS23	0	YKR039W	GAP1	3	33931	3.35095	99
YJL061W	NUP82	0	YOR046C	DBP5	1	42659	3.3511	99
YNL048W	ALG11	0	YER026C	CHO1	3	31192	3.35172	99
YDL160C	DHH1	0	YCR093W	CDC39	0	67928	3.35179	99
YGR133W	PEX4	0	YOL147C	PEX11	0	28924	3.35208	99
YGL002W	ERP6	0	YER026C	CHO1	3	23361	3.3529	99
YER020W	GPA2	0	YDR342C	HXT7	3	51376	3.35401	99
YGR232W	NAS6	0	YDR394W	RPT3	0	27389	3.35433	99
YPL265W	DIP5	0	YNL268W	LYP1	0	23951	3.35461	99
YDL222C	FMP45	0	YAL053W	FLC2	0	51155	3.35467	99
YER112W	LSM4	0	YNL016W	PUB1	0	41807	3.35482	99
YKL002W	DID4	0	YKL002W	DID4	0	31090	3.35503	99
YGR163W	GTR2	0	YGL023C	PIB2	0	24625	3.35542	99
YDR032C	PST2	0	YDR233C	RTN1	3	55580	3.35542	99
YBR068C	BAP2	0	YHR094C	HXT1	0	28286	3.35566	99
YKL064W	MNR2	0	YCL025C	AGP1	3	40274	3.35588	99
YKL165C	MCD4	0	YKR039W	GAP1	3	31920	3.35645	99
YHR175W	CTR2	0	YDL192W	ARF1	0	21106	3.35706	99
YML012W	ERV25	0	YBR086C	IST2	3	39536	3.35746	99
YNL121C	TOM70	0	YBL039W-A	YBL039W-A	0	25053	3.35778	99
YNL130C	CPT1	0	YKR039W	GAP1	3	41833	3.35822	99
YKL088W	YKL088W	0	YPR028W	YOP1	3	57743	3.35905	99
YKL004W	AUR1	0	YMR010W	YMR010W	0	42768	3.35938	99
YJL117W	PHO86	0	YER026C	CHO1	3	39384	3.35971	99
YCR030C	SYP1	0	YJR076C	CDC11	0	30199	3.35977	99
YBL017C	PEP1	0	YJL053W	PEP8	0	35039	3.36024	99
YJR108W	ABM1	0	YBR255C-A	YBR255C-A	0	53221	3.36029	99
YAL026C	DRS2	0	YEL017C-A	PMP2	3	23080	3.36162	99
YNL280C	ERG24	0	YCL025C	AGP1	3	39205	3.36165	99
YMR212C	EFR3	0	YDR233C	RTN1	3	33206	3.3618	99
YGR138C	TPO2	0	YDR011W	SNQ2	0	24952	3.3624	99
YMR010W	YMR010W	0	YDR068W	DOS2	0	49858	3.3624	99
YOR054C	VHS3	0	YBR283C	SSH1	0	38757	3.36256	99
YDR100W	TVP15	0	YGL225W	VRG4	3	50423	3.3628	99
YJR152W	DAL5	0	YJL196C	ELO1	3	21087	3.3629	99
YLR219W	MSC3	0	YHR146W	CRP1	3	29788	3.36309	99
YJR010C-A	SPC1	0	YEL063C	CAN1	3	27506	3.36423	99
YMR015C	ERG5	0	YGL225W	VRG4	3	46620	3.36465	99
YBR106W	PHO88	0	YIL090W	ICE2	3	40344	3.36475	99
YPL175W	SPT14	0	YHR080C	YHR080C	1	22373	3.36595	99
YFL048C	EMP47	0	YOL129W	VPS68	0	27124	3.36601	99
YJL178C	ATG27	0	YCL025C	AGP1	3	52564	3.36647	99
YLR258W	GSY2	0	YLR258W	GSY2	0	50212	3.3665	99
